# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-09-28 21:33:38 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01073500 LAMPREY RIVER NEAR NEWMARKET, NH
# -----------------------------------------------------------------------------------
#
# Data provided for site 01073500
#            TS   parameter     statistic     Description
#         63999       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	63999_00060_00003	63999_00060_00003_cd
USGS	01073500	1978-07-20	38.0	A
USGS	01073500	1978-07-21	31.0	A
USGS	01073500	1978-07-22	29.0	A
USGS	01073500	1978-07-23	23.0	A
USGS	01073500	1978-07-24	19.0	A
USGS	01073500	1978-07-25	19.0	A
USGS	01073500	1978-07-26	21.0	A
USGS	01073500	1978-07-27	20.0	A
USGS	01073500	1978-07-28	19.0	A
USGS	01073500	1978-07-29	17.0	A
USGS	01073500	1978-07-30	17.0	A
USGS	01073500	1978-07-31	15.0	A
USGS	01073500	1978-08-01	16.0	A
USGS	01073500	1978-08-02	18.0	A
USGS	01073500	1978-08-03	20.0	A
USGS	01073500	1978-08-04	22.0	A
USGS	01073500	1978-08-05	24.0	A
USGS	01073500	1978-08-06	27.0	A
USGS	01073500	1978-08-07	31.0	A
USGS	01073500	1978-08-08	32.0	A
USGS	01073500	1978-08-09	32.0	A
USGS	01073500	1978-08-10	27.0	A
USGS	01073500	1978-08-11	24.0	A
USGS	01073500	1978-08-12	23.0	A
USGS	01073500	1978-08-13	21.0	A
USGS	01073500	1978-08-14	19.0	A
USGS	01073500	1978-08-15	18.0	A
USGS	01073500	1978-08-16	16.0	A
USGS	01073500	1978-08-17	15.0	A
USGS	01073500	1978-08-18	14.0	A
USGS	01073500	1978-08-19	13.0	A
USGS	01073500	1978-08-20	12.0	A
USGS	01073500	1978-08-21	11.0	A
USGS	01073500	1978-08-22	11.0	A
USGS	01073500	1978-08-23	11.0	A
USGS	01073500	1978-08-24	12.0	A
USGS	01073500	1978-08-25	14.0	A
USGS	01073500	1978-08-26	15.0	A
USGS	01073500	1978-08-27	14.0	A
USGS	01073500	1978-08-28	15.0	A
USGS	01073500	1978-08-29	18.0	A
USGS	01073500	1978-08-30	18.0	A
USGS	01073500	1978-08-31	17.0	A
USGS	01073500	1978-09-01	17.0	A
USGS	01073500	1978-09-02	17.0	A
USGS	01073500	1978-09-03	15.0	A
USGS	01073500	1978-09-04	13.0	A
USGS	01073500	1978-09-05	11.0	A
USGS	01073500	1978-09-06	10.0	A
USGS	01073500	1978-09-07	10.0	A
USGS	01073500	1978-09-08	10.0	A
USGS	01073500	1978-09-09	10.0	A
USGS	01073500	1978-09-10	11.0	A
USGS	01073500	1978-09-11	10.0	A
USGS	01073500	1978-09-12	9.70	A
USGS	01073500	1978-09-13	8.80	A
USGS	01073500	1978-09-14	8.70	A
USGS	01073500	1978-09-15	9.00	A
USGS	01073500	1978-09-16	9.20	A
USGS	01073500	1978-09-17	13.0	A
USGS	01073500	1978-09-18	22.0	A
USGS	01073500	1978-09-19	16.0	A
USGS	01073500	1978-09-20	14.0	A
USGS	01073500	1978-09-21	7.50	A
USGS	01073500	1978-09-22	5.40	A
USGS	01073500	1978-09-23	5.10	A
USGS	01073500	1978-09-24	6.80	A
USGS	01073500	1978-09-25	5.60	A
USGS	01073500	1978-09-26	6.20	A
USGS	01073500	1978-09-27	4.40	A
USGS	01073500	1978-09-28	4.20	A
USGS	01073500	1978-09-29	4.10	A
USGS	01073500	1978-09-30	4.10	A
USGS	01073500	1978-10-01	4.10	A
USGS	01073500	1978-10-02	4.10	A
USGS	01073500	1978-10-03	4.10	A
USGS	01073500	1978-10-04	4.20	A
USGS	01073500	1978-10-05	8.70	A
USGS	01073500	1978-10-06	22.0	A
USGS	01073500	1978-10-07	36.0	A
USGS	01073500	1978-10-08	24.0	A
USGS	01073500	1978-10-09	16.0	A
USGS	01073500	1978-10-10	13.0	A
USGS	01073500	1978-10-11	19.0	A
USGS	01073500	1978-10-12	28.0	A
USGS	01073500	1978-10-13	78.0	A
USGS	01073500	1978-10-14	66.0	A
USGS	01073500	1978-10-15	84.0	A
USGS	01073500	1978-10-16	73.0	A
USGS	01073500	1978-10-17	66.0	A
USGS	01073500	1978-10-18	60.0	A
USGS	01073500	1978-10-19	57.0	A
USGS	01073500	1978-10-20	76.0	A
USGS	01073500	1978-10-21	72.0	A
USGS	01073500	1978-10-22	66.0	A
USGS	01073500	1978-10-23	59.0	A
USGS	01073500	1978-10-24	53.0	A
USGS	01073500	1978-10-25	55.0	A
USGS	01073500	1978-10-26	77.0	A
USGS	01073500	1978-10-27	143	A
USGS	01073500	1978-10-28	129	A
USGS	01073500	1978-10-29	109	A
USGS	01073500	1978-10-30	103	A
USGS	01073500	1978-10-31	96.0	A
USGS	01073500	1978-11-01	85.0	A
USGS	01073500	1978-11-02	79.0	A
USGS	01073500	1978-11-03	87.0	A
USGS	01073500	1978-11-04	81.0	A
USGS	01073500	1978-11-05	73.0	A
USGS	01073500	1978-11-06	67.0	A
USGS	01073500	1978-11-07	63.0	A
USGS	01073500	1978-11-08	59.0	A
USGS	01073500	1978-11-09	78.0	A
USGS	01073500	1978-11-10	114	A
USGS	01073500	1978-11-11	97.0	A
USGS	01073500	1978-11-12	80.0	A
USGS	01073500	1978-11-13	66.0	A
USGS	01073500	1978-11-14	57.0	A
USGS	01073500	1978-11-15	49.0	A
USGS	01073500	1978-11-16	44.0	A
USGS	01073500	1978-11-17	40.0	A
USGS	01073500	1978-11-18	45.0	A
USGS	01073500	1978-11-19	46.0	A
USGS	01073500	1978-11-20	40.0	A
USGS	01073500	1978-11-21	41.0	A
USGS	01073500	1978-11-22	44.0	A
USGS	01073500	1978-11-23	43.0	A
USGS	01073500	1978-11-24	68.0	A
USGS	01073500	1978-11-25	79.0	A
USGS	01073500	1978-11-26	73.0	A
USGS	01073500	1978-11-27	60.0	A
USGS	01073500	1978-11-28	61.0	A
USGS	01073500	1978-11-29	54.0	A
USGS	01073500	1978-11-30	54.0	A
USGS	01073500	1978-12-01	55.0	A
USGS	01073500	1978-12-02	52.0	A
USGS	01073500	1978-12-03	47.0	A
USGS	01073500	1978-12-04	48.0	A
USGS	01073500	1978-12-05	50.0	A
USGS	01073500	1978-12-06	52.0	A
USGS	01073500	1978-12-07	50.0	A
USGS	01073500	1978-12-08	52.0	A
USGS	01073500	1978-12-09	83.0	A
USGS	01073500	1978-12-10	116	A
USGS	01073500	1978-12-11	105	A
USGS	01073500	1978-12-12	105	A
USGS	01073500	1978-12-13	90.0	A
USGS	01073500	1978-12-14	82.0	A
USGS	01073500	1978-12-15	72.0	A
USGS	01073500	1978-12-16	64.0	A
USGS	01073500	1978-12-17	63.0	A
USGS	01073500	1978-12-18	65.0	A
USGS	01073500	1978-12-19	53.0	A
USGS	01073500	1978-12-20	53.0	A
USGS	01073500	1978-12-21	56.0	A
USGS	01073500	1978-12-22	58.0	A
USGS	01073500	1978-12-23	53.0	A
USGS	01073500	1978-12-24	50.0	A
USGS	01073500	1978-12-25	64.0	A
USGS	01073500	1978-12-26	86.0	A
USGS	01073500	1978-12-27	90.0	A
USGS	01073500	1978-12-28	78.0	A
USGS	01073500	1978-12-29	68.0	A
USGS	01073500	1978-12-30	60.0	A
USGS	01073500	1978-12-31	53.0	A
USGS	01073500	1979-01-01	62.0	A
USGS	01073500	1979-01-02	192	A
USGS	01073500	1979-01-03	452	A
USGS	01073500	1979-01-04	400	A
USGS	01073500	1979-01-05	350	A
USGS	01073500	1979-01-06	300	A
USGS	01073500	1979-01-07	260	A
USGS	01073500	1979-01-08	432	A
USGS	01073500	1979-01-09	605	A
USGS	01073500	1979-01-10	520	A
USGS	01073500	1979-01-11	470	A
USGS	01073500	1979-01-12	400	A
USGS	01073500	1979-01-13	350	A
USGS	01073500	1979-01-14	290	A
USGS	01073500	1979-01-15	260	A
USGS	01073500	1979-01-16	230	A
USGS	01073500	1979-01-17	210	A
USGS	01073500	1979-01-18	190	A
USGS	01073500	1979-01-19	175	A
USGS	01073500	1979-01-20	165	A
USGS	01073500	1979-01-21	215	A
USGS	01073500	1979-01-22	350	A
USGS	01073500	1979-01-23	450	A
USGS	01073500	1979-01-24	481	A
USGS	01073500	1979-01-25	627	A
USGS	01073500	1979-01-26	896	A
USGS	01073500	1979-01-27	1040	A
USGS	01073500	1979-01-28	1100	A
USGS	01073500	1979-01-29	1090	A
USGS	01073500	1979-01-30	1030	A
USGS	01073500	1979-01-31	892	A
USGS	01073500	1979-02-01	768	A
USGS	01073500	1979-02-02	656	A
USGS	01073500	1979-02-03	575	A
USGS	01073500	1979-02-04	485	A
USGS	01073500	1979-02-05	425	A
USGS	01073500	1979-02-06	360	A
USGS	01073500	1979-02-07	325	A
USGS	01073500	1979-02-08	300	A
USGS	01073500	1979-02-09	265	A
USGS	01073500	1979-02-10	240	A
USGS	01073500	1979-02-11	225	A
USGS	01073500	1979-02-12	210	A
USGS	01073500	1979-02-13	200	A
USGS	01073500	1979-02-14	190	A
USGS	01073500	1979-02-15	170	A
USGS	01073500	1979-02-16	160	A
USGS	01073500	1979-02-17	150	A
USGS	01073500	1979-02-18	145	A
USGS	01073500	1979-02-19	140	A
USGS	01073500	1979-02-20	135	A
USGS	01073500	1979-02-21	145	A
USGS	01073500	1979-02-22	160	A
USGS	01073500	1979-02-23	181	A
USGS	01073500	1979-02-24	266	A
USGS	01073500	1979-02-25	581	A
USGS	01073500	1979-02-26	602	A
USGS	01073500	1979-02-27	552	A
USGS	01073500	1979-02-28	569	A
USGS	01073500	1979-03-01	552	A
USGS	01073500	1979-03-02	532	A
USGS	01073500	1979-03-03	523	A
USGS	01073500	1979-03-04	515	A
USGS	01073500	1979-03-05	614	A
USGS	01073500	1979-03-06	931	A
USGS	01073500	1979-03-07	1660	A
USGS	01073500	1979-03-08	2510	A
USGS	01073500	1979-03-09	2890	A
USGS	01073500	1979-03-10	2410	A
USGS	01073500	1979-03-11	2210	A
USGS	01073500	1979-03-12	2090	A
USGS	01073500	1979-03-13	1900	A
USGS	01073500	1979-03-14	1700	A
USGS	01073500	1979-03-15	1510	A
USGS	01073500	1979-03-16	1270	A
USGS	01073500	1979-03-17	1040	A
USGS	01073500	1979-03-18	761	A
USGS	01073500	1979-03-19	662	A
USGS	01073500	1979-03-20	669	A
USGS	01073500	1979-03-21	736	A
USGS	01073500	1979-03-22	893	A
USGS	01073500	1979-03-23	1040	A
USGS	01073500	1979-03-24	1070	A
USGS	01073500	1979-03-25	1130	A
USGS	01073500	1979-03-26	1240	A
USGS	01073500	1979-03-27	1190	A
USGS	01073500	1979-03-28	967	A
USGS	01073500	1979-03-29	727	A
USGS	01073500	1979-03-30	616	A
USGS	01073500	1979-03-31	595	A
USGS	01073500	1979-04-01	587	A
USGS	01073500	1979-04-02	585	A
USGS	01073500	1979-04-03	758	A
USGS	01073500	1979-04-04	774	A
USGS	01073500	1979-04-05	777	A
USGS	01073500	1979-04-06	718	A
USGS	01073500	1979-04-07	650	A
USGS	01073500	1979-04-08	579	A
USGS	01073500	1979-04-09	535	A
USGS	01073500	1979-04-10	576	A
USGS	01073500	1979-04-11	633	A
USGS	01073500	1979-04-12	635	A
USGS	01073500	1979-04-13	609	A
USGS	01073500	1979-04-14	573	A
USGS	01073500	1979-04-15	554	A
USGS	01073500	1979-04-16	534	A
USGS	01073500	1979-04-17	499	A
USGS	01073500	1979-04-18	456	A
USGS	01073500	1979-04-19	416	A
USGS	01073500	1979-04-20	390	A
USGS	01073500	1979-04-21	359	A
USGS	01073500	1979-04-22	335	A
USGS	01073500	1979-04-23	316	A
USGS	01073500	1979-04-24	291	A
USGS	01073500	1979-04-25	252	A
USGS	01073500	1979-04-26	224	A
USGS	01073500	1979-04-27	310	A
USGS	01073500	1979-04-28	715	A
USGS	01073500	1979-04-29	886	A
USGS	01073500	1979-04-30	854	A
USGS	01073500	1979-05-01	669	A
USGS	01073500	1979-05-02	548	A
USGS	01073500	1979-05-03	456	A
USGS	01073500	1979-05-04	470	A
USGS	01073500	1979-05-05	468	A
USGS	01073500	1979-05-06	431	A
USGS	01073500	1979-05-07	370	A
USGS	01073500	1979-05-08	320	A
USGS	01073500	1979-05-09	288	A
USGS	01073500	1979-05-10	264	A
USGS	01073500	1979-05-11	236	A
USGS	01073500	1979-05-12	210	A
USGS	01073500	1979-05-13	207	A
USGS	01073500	1979-05-14	211	A
USGS	01073500	1979-05-15	316	A
USGS	01073500	1979-05-16	311	A
USGS	01073500	1979-05-17	272	A
USGS	01073500	1979-05-18	241	A
USGS	01073500	1979-05-19	213	A
USGS	01073500	1979-05-20	200	A
USGS	01073500	1979-05-21	191	A
USGS	01073500	1979-05-22	183	A
USGS	01073500	1979-05-23	169	A
USGS	01073500	1979-05-24	249	A
USGS	01073500	1979-05-25	722	A
USGS	01073500	1979-05-26	1350	A
USGS	01073500	1979-05-27	1540	A
USGS	01073500	1979-05-28	1300	A
USGS	01073500	1979-05-29	934	A
USGS	01073500	1979-05-30	745	A
USGS	01073500	1979-05-31	679	A
USGS	01073500	1979-06-01	592	A
USGS	01073500	1979-06-02	518	A
USGS	01073500	1979-06-03	440	A
USGS	01073500	1979-06-04	367	A
USGS	01073500	1979-06-05	315	A
USGS	01073500	1979-06-06	291	A
USGS	01073500	1979-06-07	269	A
USGS	01073500	1979-06-08	243	A
USGS	01073500	1979-06-09	215	A
USGS	01073500	1979-06-10	193	A
USGS	01073500	1979-06-11	172	A
USGS	01073500	1979-06-12	163	A
USGS	01073500	1979-06-13	148	A
USGS	01073500	1979-06-14	127	A
USGS	01073500	1979-06-15	112	A
USGS	01073500	1979-06-16	97.0	A
USGS	01073500	1979-06-17	85.0	A
USGS	01073500	1979-06-18	79.0	A
USGS	01073500	1979-06-19	115	A
USGS	01073500	1979-06-20	108	A
USGS	01073500	1979-06-21	87.0	A
USGS	01073500	1979-06-22	74.0	A
USGS	01073500	1979-06-23	68.0	A
USGS	01073500	1979-06-24	60.0	A
USGS	01073500	1979-06-25	65.0	A
USGS	01073500	1979-06-26	56.0	A
USGS	01073500	1979-06-27	47.0	A
USGS	01073500	1979-06-28	43.0	A
USGS	01073500	1979-06-29	40.0	A
USGS	01073500	1979-06-30	38.0	A
USGS	01073500	1979-07-01	40.0	A
USGS	01073500	1979-07-02	46.0	A
USGS	01073500	1979-07-03	44.0	A
USGS	01073500	1979-07-04	42.0	A
USGS	01073500	1979-07-05	39.0	A
USGS	01073500	1979-07-06	35.0	A
USGS	01073500	1979-07-07	32.0	A
USGS	01073500	1979-07-08	31.0	A
USGS	01073500	1979-07-09	30.0	A
USGS	01073500	1979-07-10	28.0	A
USGS	01073500	1979-07-11	28.0	A
USGS	01073500	1979-07-12	27.0	A
USGS	01073500	1979-07-13	26.0	A
USGS	01073500	1979-07-14	25.0	A
USGS	01073500	1979-07-15	23.0	A
USGS	01073500	1979-07-16	23.0	A
USGS	01073500	1979-07-17	27.0	A
USGS	01073500	1979-07-18	28.0	A
USGS	01073500	1979-07-19	27.0	A
USGS	01073500	1979-07-20	26.0	A
USGS	01073500	1979-07-21	23.0	A
USGS	01073500	1979-07-22	21.0	A
USGS	01073500	1979-07-23	20.0	A
USGS	01073500	1979-07-24	19.0	A
USGS	01073500	1979-07-25	18.0	A
USGS	01073500	1979-07-26	20.0	A
USGS	01073500	1979-07-27	38.0	A
USGS	01073500	1979-07-28	66.0	A
USGS	01073500	1979-07-29	52.0	A
USGS	01073500	1979-07-30	47.0	A
USGS	01073500	1979-07-31	39.0	A
USGS	01073500	1979-08-01	34.0	A
USGS	01073500	1979-08-02	46.0	A
USGS	01073500	1979-08-03	45.0	A
USGS	01073500	1979-08-04	42.0	A
USGS	01073500	1979-08-05	37.0	A
USGS	01073500	1979-08-06	34.0	A
USGS	01073500	1979-08-07	28.0	A
USGS	01073500	1979-08-08	26.0	A
USGS	01073500	1979-08-09	23.0	A
USGS	01073500	1979-08-10	24.0	A
USGS	01073500	1979-08-11	27.0	A
USGS	01073500	1979-08-12	33.0	A
USGS	01073500	1979-08-13	61.0	A
USGS	01073500	1979-08-14	65.0	A
USGS	01073500	1979-08-15	57.0	A
USGS	01073500	1979-08-16	48.0	A
USGS	01073500	1979-08-17	39.0	A
USGS	01073500	1979-08-18	34.0	A
USGS	01073500	1979-08-19	34.0	A
USGS	01073500	1979-08-20	34.0	A
USGS	01073500	1979-08-21	32.0	A
USGS	01073500	1979-08-22	30.0	A
USGS	01073500	1979-08-23	27.0	A
USGS	01073500	1979-08-24	27.0	A
USGS	01073500	1979-08-25	29.0	A
USGS	01073500	1979-08-26	28.0	A
USGS	01073500	1979-08-27	31.0	A
USGS	01073500	1979-08-28	37.0	A
USGS	01073500	1979-08-29	91.0	A
USGS	01073500	1979-08-30	300	A
USGS	01073500	1979-08-31	177	A
USGS	01073500	1979-09-01	117	A
USGS	01073500	1979-09-02	80.0	A
USGS	01073500	1979-09-03	64.0	A
USGS	01073500	1979-09-04	57.0	A
USGS	01073500	1979-09-05	45.0	A
USGS	01073500	1979-09-06	41.0	A
USGS	01073500	1979-09-07	48.0	A
USGS	01073500	1979-09-08	47.0	A
USGS	01073500	1979-09-09	39.0	A
USGS	01073500	1979-09-10	35.0	A
USGS	01073500	1979-09-11	31.0	A
USGS	01073500	1979-09-12	29.0	A
USGS	01073500	1979-09-13	27.0	A
USGS	01073500	1979-09-14	27.0	A
USGS	01073500	1979-09-15	26.0	A
USGS	01073500	1979-09-16	24.0	A
USGS	01073500	1979-09-17	23.0	A
USGS	01073500	1979-09-18	22.0	A
USGS	01073500	1979-09-19	21.0	A
USGS	01073500	1979-09-20	18.0	A
USGS	01073500	1979-09-21	18.0	A
USGS	01073500	1979-09-22	50.0	A
USGS	01073500	1979-09-23	75.0	A
USGS	01073500	1979-09-24	62.0	A
USGS	01073500	1979-09-25	58.0	A
USGS	01073500	1979-09-26	50.0	A
USGS	01073500	1979-09-27	45.0	A
USGS	01073500	1979-09-28	41.0	A
USGS	01073500	1979-09-29	51.0	A
USGS	01073500	1979-09-30	67.0	A
USGS	01073500	1979-10-01	71.0	A
USGS	01073500	1979-10-02	249	A
USGS	01073500	1979-10-03	381	A
USGS	01073500	1979-10-04	609	A
USGS	01073500	1979-10-05	561	A
USGS	01073500	1979-10-06	499	A
USGS	01073500	1979-10-07	401	A
USGS	01073500	1979-10-08	343	A
USGS	01073500	1979-10-09	339	A
USGS	01073500	1979-10-10	365	A
USGS	01073500	1979-10-11	400	A
USGS	01073500	1979-10-12	399	A
USGS	01073500	1979-10-13	455	A
USGS	01073500	1979-10-14	457	A
USGS	01073500	1979-10-15	437	A
USGS	01073500	1979-10-16	383	A
USGS	01073500	1979-10-17	333	A
USGS	01073500	1979-10-18	323	A
USGS	01073500	1979-10-19	314	A
USGS	01073500	1979-10-20	287	A
USGS	01073500	1979-10-21	267	A
USGS	01073500	1979-10-22	262	A
USGS	01073500	1979-10-23	269	A
USGS	01073500	1979-10-24	267	A
USGS	01073500	1979-10-25	337	A
USGS	01073500	1979-10-26	337	A
USGS	01073500	1979-10-27	319	A
USGS	01073500	1979-10-28	278	A
USGS	01073500	1979-10-29	283	A
USGS	01073500	1979-10-30	282	A
USGS	01073500	1979-10-31	272	A
USGS	01073500	1979-11-01	252	A
USGS	01073500	1979-11-02	282	A
USGS	01073500	1979-11-03	474	A
USGS	01073500	1979-11-04	868	A
USGS	01073500	1979-11-05	957	A
USGS	01073500	1979-11-06	859	A
USGS	01073500	1979-11-07	666	A
USGS	01073500	1979-11-08	553	A
USGS	01073500	1979-11-09	481	A
USGS	01073500	1979-11-10	455	A
USGS	01073500	1979-11-11	448	A
USGS	01073500	1979-11-12	504	A
USGS	01073500	1979-11-13	514	A
USGS	01073500	1979-11-14	495	A
USGS	01073500	1979-11-15	458	A
USGS	01073500	1979-11-16	415	A
USGS	01073500	1979-11-17	375	A
USGS	01073500	1979-11-18	347	A
USGS	01073500	1979-11-19	322	A
USGS	01073500	1979-11-20	302	A
USGS	01073500	1979-11-21	283	A
USGS	01073500	1979-11-22	271	A
USGS	01073500	1979-11-23	265	A
USGS	01073500	1979-11-24	254	A
USGS	01073500	1979-11-25	249	A
USGS	01073500	1979-11-26	268	A
USGS	01073500	1979-11-27	364	A
USGS	01073500	1979-11-28	398	A
USGS	01073500	1979-11-29	389	A
USGS	01073500	1979-11-30	347	A
USGS	01073500	1979-12-01	309	A
USGS	01073500	1979-12-02	282	A
USGS	01073500	1979-12-03	257	A
USGS	01073500	1979-12-04	239	A
USGS	01073500	1979-12-05	230	A
USGS	01073500	1979-12-06	225	A
USGS	01073500	1979-12-07	220	A
USGS	01073500	1979-12-08	210	A
USGS	01073500	1979-12-09	205	A
USGS	01073500	1979-12-10	200	A
USGS	01073500	1979-12-11	195	A
USGS	01073500	1979-12-12	190	A
USGS	01073500	1979-12-13	188	A
USGS	01073500	1979-12-14	186	A
USGS	01073500	1979-12-15	184	A
USGS	01073500	1979-12-16	182	A
USGS	01073500	1979-12-17	180	A
USGS	01073500	1979-12-18	178	A
USGS	01073500	1979-12-19	176	A
USGS	01073500	1979-12-20	174	A
USGS	01073500	1979-12-21	172	A
USGS	01073500	1979-12-22	170	A
USGS	01073500	1979-12-23	168	A
USGS	01073500	1979-12-24	166	A
USGS	01073500	1979-12-25	325	A
USGS	01073500	1979-12-26	532	A
USGS	01073500	1979-12-27	610	A
USGS	01073500	1979-12-28	500	A
USGS	01073500	1979-12-29	430	A
USGS	01073500	1979-12-30	377	A
USGS	01073500	1979-12-31	306	A
USGS	01073500	1980-01-01	250	A
USGS	01073500	1980-01-02	220	A
USGS	01073500	1980-01-03	190	A
USGS	01073500	1980-01-04	170	A
USGS	01073500	1980-01-05	160	A
USGS	01073500	1980-01-06	155	A
USGS	01073500	1980-01-07	150	A
USGS	01073500	1980-01-08	140	A
USGS	01073500	1980-01-09	135	A
USGS	01073500	1980-01-10	131	A
USGS	01073500	1980-01-11	128	A
USGS	01073500	1980-01-12	184	A
USGS	01073500	1980-01-13	170	A
USGS	01073500	1980-01-14	160	A
USGS	01073500	1980-01-15	150	A
USGS	01073500	1980-01-16	145	A
USGS	01073500	1980-01-17	140	A
USGS	01073500	1980-01-18	135	A
USGS	01073500	1980-01-19	130	A
USGS	01073500	1980-01-20	120	A
USGS	01073500	1980-01-21	115	A
USGS	01073500	1980-01-22	114	A
USGS	01073500	1980-01-23	132	A
USGS	01073500	1980-01-24	117	A
USGS	01073500	1980-01-25	97.0	A
USGS	01073500	1980-01-26	99.0	A
USGS	01073500	1980-01-27	100	A
USGS	01073500	1980-01-28	90.0	A
USGS	01073500	1980-01-29	80.0	A
USGS	01073500	1980-01-30	70.0	A
USGS	01073500	1980-01-31	65.0	A
USGS	01073500	1980-02-01	60.0	A
USGS	01073500	1980-02-02	55.0	A
USGS	01073500	1980-02-03	52.0	A
USGS	01073500	1980-02-04	50.0	A
USGS	01073500	1980-02-05	48.0	A
USGS	01073500	1980-02-06	45.0	A
USGS	01073500	1980-02-07	44.0	A
USGS	01073500	1980-02-08	43.0	A
USGS	01073500	1980-02-09	42.0	A
USGS	01073500	1980-02-10	42.0	A
USGS	01073500	1980-02-11	41.0	A
USGS	01073500	1980-02-12	41.0	A
USGS	01073500	1980-02-13	41.0	A
USGS	01073500	1980-02-14	41.0	A
USGS	01073500	1980-02-15	41.0	A
USGS	01073500	1980-02-16	42.0	A
USGS	01073500	1980-02-17	44.0	A
USGS	01073500	1980-02-18	44.0	A
USGS	01073500	1980-02-19	46.0	A
USGS	01073500	1980-02-20	48.0	A
USGS	01073500	1980-02-21	52.0	A
USGS	01073500	1980-02-22	56.0	A
USGS	01073500	1980-02-23	58.0	A
USGS	01073500	1980-02-24	62.0	A
USGS	01073500	1980-02-25	64.0	A
USGS	01073500	1980-02-26	66.0	A
USGS	01073500	1980-02-27	61.0	A
USGS	01073500	1980-02-28	56.0	A
USGS	01073500	1980-02-29	56.0	A
USGS	01073500	1980-03-01	48.0	A
USGS	01073500	1980-03-02	45.0	A
USGS	01073500	1980-03-03	42.0	A
USGS	01073500	1980-03-04	41.0	A
USGS	01073500	1980-03-05	40.0	A
USGS	01073500	1980-03-06	45.0	A
USGS	01073500	1980-03-07	52.0	A
USGS	01073500	1980-03-08	98.0	A
USGS	01073500	1980-03-09	208	A
USGS	01073500	1980-03-10	226	A
USGS	01073500	1980-03-11	327	A
USGS	01073500	1980-03-12	334	A
USGS	01073500	1980-03-13	328	A
USGS	01073500	1980-03-14	263	A
USGS	01073500	1980-03-15	222	A
USGS	01073500	1980-03-16	184	A
USGS	01073500	1980-03-17	174	A
USGS	01073500	1980-03-18	462	A
USGS	01073500	1980-03-19	680	A
USGS	01073500	1980-03-20	776	A
USGS	01073500	1980-03-21	752	A
USGS	01073500	1980-03-22	811	A
USGS	01073500	1980-03-23	931	A
USGS	01073500	1980-03-24	868	A
USGS	01073500	1980-03-25	684	A
USGS	01073500	1980-03-26	565	A
USGS	01073500	1980-03-27	495	A
USGS	01073500	1980-03-28	439	A
USGS	01073500	1980-03-29	405	A
USGS	01073500	1980-03-30	412	A
USGS	01073500	1980-03-31	412	A
USGS	01073500	1980-04-01	397	A
USGS	01073500	1980-04-02	363	A
USGS	01073500	1980-04-03	337	A
USGS	01073500	1980-04-04	411	A
USGS	01073500	1980-04-05	573	A
USGS	01073500	1980-04-06	602	A
USGS	01073500	1980-04-07	536	A
USGS	01073500	1980-04-08	449	A
USGS	01073500	1980-04-09	397	A
USGS	01073500	1980-04-10	850	A
USGS	01073500	1980-04-11	1500	A
USGS	01073500	1980-04-12	1580	A
USGS	01073500	1980-04-13	1360	A
USGS	01073500	1980-04-14	979	A
USGS	01073500	1980-04-15	813	A
USGS	01073500	1980-04-16	780	A
USGS	01073500	1980-04-17	756	A
USGS	01073500	1980-04-18	666	A
USGS	01073500	1980-04-19	551	A
USGS	01073500	1980-04-20	479	A
USGS	01073500	1980-04-21	426	A
USGS	01073500	1980-04-22	377	A
USGS	01073500	1980-04-23	352	A
USGS	01073500	1980-04-24	333	A
USGS	01073500	1980-04-25	279	A
USGS	01073500	1980-04-26	330	A
USGS	01073500	1980-04-27	340	A
USGS	01073500	1980-04-28	332	A
USGS	01073500	1980-04-29	540	A
USGS	01073500	1980-04-30	799	A
USGS	01073500	1980-05-01	749	A
USGS	01073500	1980-05-02	665	A
USGS	01073500	1980-05-03	557	A
USGS	01073500	1980-05-04	480	A
USGS	01073500	1980-05-05	406	A
USGS	01073500	1980-05-06	347	A
USGS	01073500	1980-05-07	308	A
USGS	01073500	1980-05-08	415	A
USGS	01073500	1980-05-09	532	A
USGS	01073500	1980-05-10	544	A
USGS	01073500	1980-05-11	475	A
USGS	01073500	1980-05-12	400	A
USGS	01073500	1980-05-13	353	A
USGS	01073500	1980-05-14	318	A
USGS	01073500	1980-05-15	279	A
USGS	01073500	1980-05-16	253	A
USGS	01073500	1980-05-17	215	A
USGS	01073500	1980-05-18	204	A
USGS	01073500	1980-05-19	206	A
USGS	01073500	1980-05-20	199	A
USGS	01073500	1980-05-21	183	A
USGS	01073500	1980-05-22	179	A
USGS	01073500	1980-05-23	155	A
USGS	01073500	1980-05-24	138	A
